351,Abdul Qudoos,عبدالقدوس,m,سب سے زیادہ مقدس,Most sacred
352,Abdul Qudus,عبد القدوس,m,سب سے زیادہ مقدس,Most sacred
353,Abdul Raafi,عبدالرفیع,m,اٹھانے والا، بلند کرنا,Lifting
354,Abdul Rabb,عبدالرب,m,رب کا غلام,Slave of the lord
355,Abdul Rafi,عبدالرفیع,m,اٹھاتا ہے جو ایک کا خادم,The one who picks up the servant
356,Abdul Raheem,عبد الرحیم,m,رحمان کا بندہ,Rehman&#39;s servant
357,Abdul Rahim,عبدالرحیم,m,رحیم کا بندہ، شفقت کرنے والا، نرمی کرنے والا، رحم کرنے والا,"Merciful servant, compassionate, gentle, merciful"
358,Abdul Rahmaan,عبد الرحمان,m,رحیم,Rahim
359,Abdul Rahman,عبد الرحمان,m,رحم کرنے والے,Merciful
360,Abdul Raouf,عبدالرؤف,m,رحم کرنے والا,Merciful
361,Abdul Raqib,عبدالراقب,m,خبردارکرنے والے کا خادم,The servant of the warner
362,Abdul Rashid,عبد الراشد,m,جو حَق و اِنصاف رہنمائی کرے,Who guides truth and justice
363,Abdul Rauf,عبد الرؤف,m,رحم کرنے والے,Merciful
364,Abdul Razaaq,عبد الرزاق,m,قائم کے خادم، مہیا کرنے والا,"Servant of Qaim, Provider"
365,Abdul Razaq,عبدالرزاق,m,قائم رکھنے والے، فراہم کرنے والے,"Sustainers, providers"
366,Abdul Razzaq,عبدالرزاق,m,مہیا کرنے والا,Provider
367,Abdul Rehman,عبدالرحمان,m,رحمان کا بندہ، اللہ توالی کا بندہ، خدا کا بندہ,"The servant of the Most Gracious, the servant of God, the servant of God"
368,Abdul Saboor,عبدالصبور,m,صابر,Sabir
369,Abdul Sabur,عبدالصبور,m,صابر,Sabir
370,Abdul Salaam,عبدالسلیم,m,امن,security
371,Abdul Salam,عبد السلام,m,امن دینے والے کا بندہ,The servant of the giver of peace
372,Abdul Samad,عبد الصمد,m,ابدالی,ابدالی
373,Abdul Samee,عبدالسمیع,m,خوب سننےوالے کا خادم,Servant of the good listener
374,Abdul Sattar,عبدالستار,m,حفاظت کرنے والے کا خادم,Servant of the protector
375,Abdul Shahid,عبدالشاہد,m,گواہ کا خادم,Servant of the witness
376,Abdul Shakoor,عبدالشکور,m,شکر گزار,Thanksgiving
377,Abdul Shakur,عبد الشکور,m,شکر گزار,Thanksgiving
378,Abdul Tawaab,عبد الطوات,m,بخشنے والے,Forgivers
379,Abdul Tawwab,عبدالتواب,m,بخشنے والے کا خادم,Servant of the Forgiver
380,Abdul Vajed,عبدالواجد,m,تلاش کرنے والا کا خادم,The seeker&#39;s servant
381,Abdul Vakil,عبدالوکیل,m,عمل میں لانے والے کا خادم,Servant of the Executor
382,Abdul Waahid,عبدالواحد,m,واحد,the unit
383,Abdul Waajid,عبدالواجد,m,تلاش کرنے والا کا خادم,The seeker&#39;s servant
384,Abdul Waali,عبدالولی,m,حاکَم کا خادم,Servant of the ruler
385,Abdul Waase,عبدالواسع,m,وسیع کے خادم,Servants of the vast
386,Abdul Wadood,عبدالودو,m,محبت آميز,kindly
387,Abdul Wadud,عبد الودود,m,محبت کرنے والے,Lovers
388,Abdul Wahaab,عبدالوہاب,m,عطا کرنے والا,Giver
389,Abdul Wahab,عبد الوہاب,m,عطا کرنے والے,Givers
390,Abdul Wahhab,عبد الوہاب,m,اچھی ملکیت والے کا خادم,The servant of the good owner
391,Abdul Wahid,عبد الواحد,m,ایک,One
392,Abdul Wajid,عبدل واجد,m,تلاش کرنے والا کا خادم,The seeker&#39;s servant
393,Abdul Wakil,عبدالوکیل,m,متولّی کا خادم,Trustee
394,Abdul Wali,عبدل ولی,m,حاکَم کا خادم,Servant of the ruler
395,Abdul Waliy,عبدالولی,m,حفاظت کرنے والے کا خادم,Servant of the protector
396,Abdul Waris,عبدالوارث,m,لواحقین کا خادم,Survivor of the family
397,Abdul Warith,عبد الوریتہ,m,پہلے وارث کا غلام,The slave of the first heir
398,Abdul Wasi,عبدالوسیع,m,سب کو گلے لگانے کے غلام,Slaves to embrace everyone
399,Abdul Zahir,عبدالظاہر,m,ظاہر کا خادم,Apparent servant
400,Abdulla,عبداللہ,m,اللہ کا بندہ,God&#39;s man
401,Abdullaah,عبداللہ,m,اللہ کا بندہ,God&#39;s man
402,Abdullah,عبداللہ,m,اللہ کا بندہ,God&#39;s man
403,Abdulsalam,عبدالسلام,m,امن لانے والا,Peacemaker
404,Abdun Naafe,عبدالنافیع,m,عطا کرنے والے اور بخشنے والے کے بندے,Servants of the Giver and the Forgiver
405,Abdur,آب در,m,موتی کی چمک۔آب و تاب,The luster of pearls
406,Abdur Rab,عبدالرب,m,خداوند کے خادم,Servants of the Lord
407,Abdur Rafi,عبدالرفیع,m,عزوجل کے بندے,Servants of the Exalted
408,Abdur Rahim,عبد الرحیم,m,وہ جو خدمت کر تا ہو,The one who serves
409,Abdur Rahman,عبد الرحمان,m,رحم کرنے والے کا والے کا بندہ,The servant of the merciful
410,Abdur Raqeeb,عبدالرقیب,m,سب دیکھنے والے کا غلام,The slave of all who see
411,Abdur Raqib,عبدالراقب,m,مشاہد کا خادم,The servant of observation
412,Abdur Rashid,عبد الرشد,m,وہ جو نیک بخت آدمی کی خدمت کرتا ہو,One who serves the fortunate
413,Abdur Razzaq,عبد الرزاق,m,مہیا کرنے والے,Providers
414,Abdur Rehman,عبد الرحمان,m,رحم کرنے والے کا والے کا بندہ,The servant of the merciful
415,Abdus,عبدص,m,حدیث سُنانے والے کا نام,Name of the narrator of the hadith
416,Abdus Sabour,عبدالصبور,m,صابر کا خادم,Servant of Sabir
417,Abdus Salam,عبد السلام,m,امن دینے والے کا بندہ,The servant of the giver of peace
418,Abdus Sameei,عبدالسمیع,m,خوب سننے والے کا خادم,Servant of the good listener
419,Abdus Sami,عبدالسمیع,m,خوب سننے والے کا خادم,Servant of the good listener
420,Abdus Sattar,عبدوس ستار,m,گناہ چھپائے جو ایک کے غلام,Hide the sins of one who is a slave
421,Abdus Shafi,عبدوس شفیع,m,شفا بَخش کا غلام,Slave of healing
422,Abdus Shaheed,عبدوس شہید,m,گواہ کا خادم,Servant of the witness
423,Abdus Subbooh,عبدوس صبوح,m,انتہائی خالص کے غلام,The slave of the most pure
424,Abdus Subhan,عبدوس سبحان,m,پاک کے خادم,Servants of Pak
425,Abdus Subooh,عبدوس صبع,m,انتہائی خالص کا غلام,The slave of the purest
426,Abdush Shafi,عبدوش شفیع,m,شفا بَخش کا غلام,Slave of healing
427,Abdush Shaheed,عبدوش شہید,m,گواہ کا خادم,Servant of the witness
428,Abdush Shahid,عبدوش شاہد,m,گواہ کا خادم,Servant of the witness
429,Abdut Tawwab,عبدوت تواب,m,بخشنے والے کے خادم,Servant of the Forgiver
430,Abduz Zahir,عبدوز ظاہر,m,ظاہر کا خادم,Apparent servant
431,Abed,عابد,m,پسند کرنا، بندہ,To like
432,Abedin,عابدین,m,پَرِستار، بَندَہ,پَرِستار ، بَندَہ
433,Abeed,عبید,m,ملازم، خدا کا بندہ، گوشہ نشین,"Servant, servant of God, recluse"
434,Abeel,عبیل,m,صحت مند,Healthy
435,Abees,عبیث,m,ایک پھول کا نام,The name of a flower
436,Abeez,ابیض,m,اجلا، سفید,"Ajla, white"
437,Abes,عابث,m,کھلاڑی,Player
438,Abgina,آبگینہ,m,شیشہ ،کانچ,Glass
439,Abhaar,ابہار,m,سمندر، بحر، عظیم اور عظیم مرد,"The sea, the ocean, the great and the great man"
440,Abhar,ابہار,m,زیادہ شاندار، بہت عمدہ,"Great, great"
441,Abid,عابد,m,عبادت کرنے والا,Worshiper
442,Abiq,عابق,m,خوشبودار، سانس باہر نکالنا، خوشبو,"Fragrant, exhaling, fragrant"
443,Abir,عابر,m,غور کرنے والا دلگیر,Sorry to hear that
444,Abis,عابس,m,شیر، بہادر,"The lion, the brave"
445,Abisali,ابیصیلی,m,اسلام کے مجاہد,Mujahid of Islam
446,Abise,عابث,m,بے پروہ،بے پردہ,"Careless, unveiled"
447,Abiss,آبص,m,خوش گمان، شادمان,"Suspicious, happy"
448,Abiyah,ابییہ,m,خوبصورت، خُوش رُو,"Beautiful, happy face"
449,Abiz,عبز,m,آگ کا شعلہ,Flame of fire
450,Abkar,آبکار,m,سب سے پہلے پیدا ہوا، کنواری,"First born, virgin"
451,Ablagh,ابلاغ,m,زیادہ یا اس سے زیادہ کامل، بہت موثر,"More or less perfect, very effective"
452,Abloach,آبلوچ,m,بھرا ہوا,Filled
453,Abnaar,عبنار,m,روشنی,Clarity
454,Abnat,عبنات,m,طاقت، قوت,"Strength, strength"
455,Abnoose,آبنوس,m,سیاہ، چمکدا,"Black, shiny"
456,Abnose,آبنوس,m,سیاہ، چمکدا,"Black, shiny"
457,Abnosh,آبنوش,m,ایک درخت کا نام جسکی لکڑی وزنی اور سیاہ ہوتی ہے,The name of a tree whose wood is heavy and black
458,Abnus,ابنُس,m,درخت آبنوسکالا,Ebony Tree
459,Abood,عبود,m,عبادت گزار، تَعظيم، اطاعت گُزاری,"Worshiper, reverence, obedience"
460,Abq,عبق,m,خوشبو,Fragrant
461,Abqar,ابقار,m,دِلکش، پرستان، دِلفَريب نَظارَہ,دِلکش ، پرستان ، دِلفَریب نَظارَہ
462,Abrad,ابراد,m,سرد,Cold
463,Abrah,ابرہہ,m,یمن کا حبشی جس نے خانہ کعبہ پر حملہ کیا اور خدا کے حکم سے ابابیلوں کے کنکر پھہنکنے سے تباہ ہو گیا,The Abyssinian of Yemen who attacked the Ka&#39;bah and was destroyed by the throwing of pebbles by the command of God
464,Abrahah,آبَرہہ,m,انسانوں کے باپ,Father of men
465,Abraham,ابراہیم,m,ابراہیم علیہ سلام کے نام پہ,In the name of Abraham (peace be upon him)
466,Abrak,ابراک,m,زیادہ یا برکتوں سے مالا,More or less blessed
467,Abrar,ابرار,m,نیک و پرہیز گار لوگ,Righteous and pious people
468,Abrashmina,ابریشمینہ,m,ریشم کی چیز,Silk thing
469,Abraz,ابراز,m,سب سے اہم، سب سے زیادہ مخصوص,"The most important, the most specific"
470,Abreeq,ابریق,m,چمکدار تلوار,Shining sword
471,Abriz,ابرز,m,خالص سونا,Pure sauna
472,Abs,ابس,m,دَرُشت، کَسيلا، تُرش ذائقَہ، سادگی,"Darsht, Kasila, sour taste, simplicity"
473,Absaar,ابصار,m,دیکھنا، بینائی، نظر,"Seeing, sight, sight"
474,Absalam,ابصالم,m,صلح جو،امن پسند,"Of peace, peaceful"
475,Absam,ابسام,m,صلح پسند,Peaceful
476,Absar,ابصار,m,حکمت، دیکھنا، علم,"Wisdom, seeing, knowledge"
477,Absat,ابسط,m,عریض، نہایت وسیع، کُشادہ,"Wide, very wide, wide"
478,Abser,ابصر,m,نظر ،نگاہ،آنکھ ، علم,"Sight, sight, eye, knowledge"
479,Absham,بشم,m,ایک درخت جس میں خوشبو ہے,A tree with fragrance
480,Absher,ابشر,m,کسی کو خوشخبری پہنچانا,Giving good news to someone
481,Absr,عبسار,m,فقیر,Poor
482,Abtaal,ابطال,m,بطل کی جمع۔بہادر لوگ,Plural falsehood. Brave people
483,Abtal,ابتل,m,بہادر,Brave
484,Abteen,آبتین,m,بلند تر، فریدوں کے باپ کا نام، فارس کے ساتویں بادشاہ کا نام,"Higher, the name of the father of the Pharisees, the name of the seventh king of Persia"
485,Abthi,عبتہی,m,ابتھا میں رہنے والے ایک، مکہ کے قریب ایک جگہ,"One living in Ibtha, a place near Mecca"
486,Abu,ابو,m,باپ، مالک,"Father, owner"
487,Abu Abdullah,ابُوعبدللہ,m,عبداللہ کے والد,Abdullah&#39;s father
488,Abu Al Khair,ابو الخیر,m,بھلائی,Goodness
489,Abu Al Khayr,ابو الخیر,m,اچھا کرتا ہے,Does well
490,Abu Al- Hasan,ابوالحسن,m,حسن کا باپ,Hassan&#39;s father
491,Abu Ali,ابُوعلی,m,علی کے والد,Ali&#39;s father
492,Abu Ayyub,ابُوایوب,m,ایوب کا باپ,Job&#39;s father
493,Abu Bakar,ابوبکر,m,خلیفہ اول سیدنا ابوبکر صدیق,The first caliph was Syedna Abu Bakr Siddiq
494,Abu Bakr,ابُو بکر,m,ایک جوان اونٹ کا باپ,The father of a young camel
495,Abu Dalamah,ابُو دالامہ,m,سیاہی کے والد,Father of ink
496,Abu Darda,ابُو دردا,m,بغیر دانتوں والی عورت کا باپ,The father of a toothless woman
497,Abu Daud,ابُوداؤد,m,داؤد کا باپ,David&#39;s father
498,Abu Dawaniq,ابُو دوانیق,m,2 کیریٹ کے وزن کے بچے کا باپ,The father of a 2 carat baby
499,Abu Firas,ابُو فارس,m,ایک شیر کا باپ,The father of a lion
500,Abu Ghalib,ابُو غالب,m,غالب کے والد,Ghalib&#39;s father
501,Abu Hafs,ابُو حفص,m,ایک شیرکے بچے کا باپ,The father of a lion cub
502,Abu Hanifa,ابو حنیفہ,m,سچائی کا باپ، فقہ حنفی کے مشہور امام حضرت نعمان بن ثابت کی کنیت,"The father of truth, the surname of the famous Imam of Hanafi jurisprudence, Hazrat Numan bin Thabit"
503,Abu Hanifah,ابُو حنیفہ,m,ایک نیک عورت کا باپ,The father of a good woman
504,Abu Hareera,ابو ہریرہ,m,مشہور صحابی سیدنا ابو ہریرہ,The famous Companion Syedna Abu Huraira
505,Abu Hisham,ابُو ہشام,m,ہشام کے والد,Hisham&#39;s father
506,Abu Hurairah,ابُو ہریرہ,m,ایک بلی کا بچہ کا باپ، مشہور صحابی سید نا ابو ہریرہ رضی اللہ عنہ,"The father of a kitten, the famous Companion Syed Na Abu Huraira"
507,Abu Huzaifah,ابو حذیفہ,m,ایک مشہور صحابی رسول اللہ,A famous companion of the Messenger of Allah
508,Abu Isa,ابو عیسا,m,عیسی کا باپ,Father of Jesus
509,Abu Ishaq,ابُو اسحاق,m,اسحاق کا باپ,Isaac&#39;s father
510,Abu Juhafa,ابو جحفہ,m,حضور نبی کے ایک صحابی,A Companion of the Holy Prophet
511,Abu Lahab,ابُو لہب,m,شعلے کا باپ,Father of flame
512,Abu Lulu,ابُو لولو,m,ایک موتی کا باپ,The father of a pearl
513,Abu Mahzoorah,ابو مہزورہ,m,ایک ساتھی کا نام,A partner&#39;s name
514,Abu Malik,ابُو ملک,m,ملک کا باپ,Father of the country
515,Abu Masood,ابو مسعود,m,ایک عظیم صحابی,A great companion
516,Abu Moosa,ابو موسٰی,m,ایک معروف صحابی,A well-known companion
517,Abu Saeed,ابو سعید,m,باوقار کا باپ,The father of dignity
518,Abu Talha,ابو طلحہ,m,ایک عظیم صحابی,A great companion
519,Abu Talib,ابو طالب,m,طالب کے والد,Student&#39;s father
520,Abu Tarab,ابوتراب,m,مٹی کاباپ، سیدنا علی کی کنیت حضور نبی کریم صلی اللہ علیہ والہ وسلم نے عطا فرمائی تھی,"Mati Kabab, the surname of Syedna Ali was given by the Holy Prophet (PBUH)"
521,Abu Turab,بوتراب,m,مٹی کا باپ,Father of clay
522,Abu Yousuf,ابو یوسف,m,ایک عظیم فقیہ کے نام,In the name of a great jurist
523,Abu Zar,ابو زر,m,حضور نبی کے ایک عظیم صحابی,A great companion of the Holy Prophet
524,Abu-l- Qasim ۔,ابوالقاسم,m,حضور نبی کریم صلی اللہ علیہ والہ وسلم کی کنیت,The surname of the Holy Prophet (peace and blessings of Allaah be upon him)
525,Abualkhayr,ابوالخیر,m,اچھا کرتا ہے,Does well
526,Abubakar,ابُو بکر,m,عظیم الشان، شان دار,"Great, honorable"
527,Abubaker,ابو بکر,m,خلیفہ اول کا نام,Name of the first caliph
528,Abul Abbas,ابُل عباس,m,عباس کے والد,Abbas&#39;s father
529,Abul Aina,ابُل آئنیہ,m,آئنیہ کا باپ,The father of the mirror
