num.,name,arabic,sex,meaning
507,Alamiy,الامیہ,f,"پُرجوش , بشاش , دانا"
508,Alaq,علق,f,شراب
509,Albaala,البالہ,f,خوشبو
510,Albah,علبہ,f,ڈبا
511,Albahaar,البہار,f,خوش
512,Albala,البالہ,f,خوشبو
513,Albash,الباش,f,حاکم، رئیس ، سردار ، امیر شخص
514,Alea,علیہ,f,"اعلٰی , معزّز , عالی مقام"
515,Aleah,عالیح,f,صبح کی بڑھتی ہوئی خوشبو
516,Aleaseya,علسیہ,f,"نجات دینے والا , نِجات دہَندَہ"
517,Aleema,عالیمہ,f,عالمہ، بہت علم جاننے والی
518,Aleemah,عالیمہ,f,"دانا , عقلمند , عالم"
519,Aleena,الینا,f,حسین، خوبصورت ،خوش شکل،وجیہ
520,Aleeya,علیہ,f,پیدائشی اعلی
521,Aleeza,علیزہ,f,"خوشی , شادمانی, مُسَرَّت"
522,Aleisha,علیشا,f,"عالی مقام , معزّز , اعلٰی"
523,Alesha,علیشا,f,خدا کی طرف سے محفوظ
524,Alfa,علفہ,f,نذر، تحفہ
525,Alfaah,الفہ,f,محبت
526,Alfah,علفہ,f,تحفہ
527,Alfaiah,الفاعیہ,f,مہندی
528,Algaie,الگائے,f,نیا مہینہ
529,Alghaaia,الغاعیہ,f,مہندی
530,Alghaia,الغاعیہ,f,حنا کی کلی،مہندی کی کلی،خوش رنگ
531,Alhaam,الہام,f,خدا کی بات
532,Alhena,الحینہ,f,", نکشتر جیمنی میں ایک ستارہ , ایک انگوٹی"
533,Alia,عالیہ,f,اردن کی ملکہ کا نام، بلند برتر
534,Aliah,علیہ,f,"عالی مقام, عظیم الشان, سب سے زیادہ سماجی حیثیت"
535,Alibaba,علی بابا,f,عظیم رہنما
536,Alifa,الفہ,f,الفت جتانا
537,Alihat,الیہت,f,"محبوب , صنم , محبُوبہ"
538,Alika,علیکہ,f,"محبت, اُلفت,"
539,Alimah,الیمہ,f,عورت کی قابلیت
540,Alina,علینہ,f,خوبصورتی لیکن نامنظور
541,Alisa,الیسا,f,خدا نجات ہے
542,Alisha,علیشا,f,خدا کی طرف سے محفوظ
543,Alishah,علیشاہ,f,مضبوطی سے باندھنا
544,Alishba,علشبہ,f,پیاری٬ معصوم،بے ضرر،سادگی
545,Alishbah,علشبہ,f,پیاری٬ معصوم،بے ضرر،سادگی
546,Aliya,علیا,f,عزت ماب خاتون
547,Aliyah,عالیہ,f,"امیر زادہ , عالی حسب , با عزت"
548,Aliyan,الیان,f,لمبا اور صحت مند
549,Aliye,عالی,f,"والا نسب , امیر زادہ , عالی حسب"
550,Aliyya,الایہ,f,سب سے زیادہ سماجی حیثیت
551,Aliyyah,الیہ,f,"معزّز , عالی مقام"
552,Aliza,علیزہ,f,"خوشی , شادمانی, مُسَرَّت"
553,Alja,الجا,f,توکل کرنا،یقین کرنا،ماننا
554,Aljaa,الجا,f,نیک
555,Aljallah,الجلا,f,نیک
556,Alkaay,الکائے,f,نیا مہنیہ
557,Alkah,الکہ,f,ملک
558,Alkeh,الکہ,f,وطن
559,Alkhaliq,الخالق,f,پیدا کرنے والا
560,Allami,علامی,f,"بہت دانا , بہت ہوشیار , بہت عقلمند"
561,Alleyah,علیہ,f,"راہ نُما ۔ , راہبَر,"
562,Allmeera,المیرا,f,امیرانہ عورت
563,Allmera,المیرا,f,اشرافی خاتون
564,Allmeria,المیریہ,f,اشرافی خاتون
565,Allyiah,علیہ,f,"معزّز , عالی مقام , بلند"
566,Alma,الما,f,دل پسند،دل خوش کن ،دل کو بھانے والی،محبت رکھنا
567,Almaa,الما,f,پسندیدہ
568,Almaab,الماب,f,واپس
569,Almaas,الماس,f,"سخت پتھر , سنگ خارا , الماس"
570,Almaash,الماش,f,عادت
571,Almab,الماب,f,واپس آنے کی جگہ
572,Almaha,المحہ,f,وسیع
573,Almaja,المعجہ,f,رہبر
574,Almas,الماس,f,ہیرا
575,Almash,الماش,f,نرم طبیعت، خصلت ۔طبیعت ،عادت،نفس ، نرم زمين
576,Almaz,المظ,f,دیدہ زیب
577,Almeera,المیرا,f,امیرانہ عورت
578,Almeerah,المیرہ,f,شہزادی
579,Almeeria,المیریہ,f,اشرافی خاتون
580,Almehrah,المہرہ,f,شہزادی
581,Almera,المیرا,f,امیرانہ عورت
582,Almeria,المیریہ,f,امیرانہ عورت
583,Almiaa,المیہ,f,چولہا
584,Almira,المیرا,f,"سچا , ملکہ"
585,Almirah,المیرا,f,اشرافی خاتون
586,Almire,المیری,f,امیرانہ عورت
587,Almyra,المیرا,f,امیرانہ عورت
588,Alnisa,النساء,f,عورت
589,Aloodra,الودرا,f,"کنيا , دوشيزہ , کنواری"
590,Alraaz,الرز,f,"راز, پہیلی, پوشیدہ"
591,Alreedah,الریدہ,f,خواہش
592,Alsika,السکہ,f,محنتی
593,Altaf,الطاف,f,مہربانیاں، عنایتیں
594,Altaira,الطیرا,f,پرندہ
595,Altamaas,التماس,f,عرض
596,Altifaat,التفات,f,متوجہ
597,Aludra,علُدرا,f,"دوشيزہ , کنواری , پاکیزہ"
598,Alveena,علوینا,f,پیارا، خیال کرنا، پسند کیا
599,Alvenna,علوینا,f,پیارا، خیال کرنا، پسند کیا
600,Alvinaa,الوینا,f,پیاری
601,Alwaaz,الواز,f,چمک
602,Alwah,الوہ,f,سفید
603,Alwaya,الویہ,f,جھنڈا
604,Alweena,علوینا,f,پیارا، خیال کرنا، پسند کیا
605,Alwia,الویہ,f,جھنڈے والی
606,Alya,الیہ,f,"عظمت , تکبر, غرور"
607,Alyaa,الیاء,f,"جنت, آسمان, رفعیت"
608,Alyaan,علیان,f,صحت مند
609,Alyan,الیان,f,لمبا اور صحت مند
610,Alzahra,الزهرہ,f,روشنی
611,Alzan,الزن,f,"زَن , زنانہ , عورت ذات"
612,Alzeena,الزینہ,f,"عورت , زَن , زنانہ"
613,Alzena,الزینا,f,"زَن , عورت ذات , عورت"
614,Alzina,الزینا,f,"عورت , زَن , زنانہ"
615,Alzubra,الزُبرا,f,نکشتر لیو میں ایک ستارہ
616,Amaaidah,عمائدہ,f,سردار
617,Amaaim,عمائم,f,ایک مشہور خاتون کا نام
618,Amaaja,امعجہ,f,رہنما
619,Amaalah,عمالہ,f,جاننے والا
620,Amaama,امامہ,f,رہنما
621,Amaamlah,عماملہ,f,عمل کرنے والا
622,Amaana,امانہ,f,جائے پناہ
623,Amaara,امارہ,f,"تاج, مکٹ, تاج شاہی"
624,Amaas,عماس,f,لڑائی
625,Amada,عمادہ,f,علم والی، قوی، ستون
626,Amah,اماه,f,"غلام, خالد بن سعید کی بیٹی, ایک عورت کے ساتھی"
627,Amaider,عمیدر,f,نازک اندام،ملائم ، نفیس،نزاکت
628,Amala,عمالہ,f,"امید کرنا , اُمید , پرندہ"
629,Amalillah,عملیلہ,f,اللہ سے امید
630,Amama,امامہ,f,پیغام رساں
631,Amana,امانہ,f,وفاداری نبھانے والی، حفاظت ، پناہ
632,Amani,امینہ,f,"سانس کھینچنا , سانس لینا , خواہشات"
633,Amapola,اماپولا,f,"کوکنار , پوستہ , خشخاش"
634,Amara,عمارہ,f,علم و حکمت والی
635,Ambar,امبر,f,خوشبو،مہک،ذمہ دار
636,Ambara,امبر,f,"خوشبو, عنبر اسُود, موئنث"
637,Amber,امبر,f,آسمان
638,Amberin,عنبرین,f,عنبر جیسی خوشبو والی
639,Amberina,عنبرینہ,f,عنبر کی خوشبو
640,Amberinah,عنبرینہ,f,ایک زیور کا نام
641,Amberlee,عمبریلی,f,گرم شہد کے رنگ جیسا
642,Amberly,عمبریلی,f,گرم شہد کے رنگ جیسا
643,Amberlyn,عمبریلی,f,گرم شہد کے رنگ جیسا
644,Amberlynn,عمبریلی,f,گرم شہد کے رنگ جیسا
645,Ambra,امبرا,f,"جواہر, گوہر ۔ , گہر"
646,Ambreen,عمبرین,f,آسمان،امبر،فلک،عنبر جیسی
647,Ambrin,عنبرین,f,ایک خوشبو
648,Ameedah,عمیدہ,f,سردار
649,Ameema,امیمہ,f,رہنما
650,Ameemah,عمیمہ,f,مکمل
651,Ameena,امینہ,f,"مامن , ایماندار , معتبر"
652,Ameenah,امینہ,f,"قابل اعتبار ,قابل اعتماد ,معتبر"
653,Ameera,امیرہ,f,صاحب حیثیت خاتون،رئیس عورت،مالدار عورت
654,Ameerah,امیرہ,f,با عزت لڑکی
655,Ameeyah,عمیہ,f,فخر
656,Amel,امیل,f,"امید , آس, توقع"
657,Amelia,عملیہ,f,"معتبر, خوبصورت,"
658,Amera,امیرا,f,اعلی نژاد لڑکی
659,Amerah,امیرہ,f,عالی حسب لڑکی
660,Amila,عمیلہ,f,"پُر اُمّید , اُمِّید افزا,"
661,Amilah,عمیلہ,f,"پُر اُمّید, اُمِّید افزا , اُمّید انگیز"
662,Amima,امیمہ,f,"بھَرا ہُوا, مکمل,"
663,Amina,آمنہ,f,امانت دار
664,Aminah,امینہ,f,"قابل اعتماد , معتبر , دیانتدار"
665,Amineh,امینہ,f,"ایماندار , مامن, وفادار"
666,Amira,عامرہ,f,لبریز٬ معمور،بھرا ہوا
667,Amirah,امیرہ,f,"حکمران , دولت مند , شہزادی"
668,Amkanaa,امکنہ,f,مکان
669,Aml,امل,f,خواہشات٬تمنائیں،امید یں،آس
670,Amla,عاملہ,f,عملیات کرنے والی،عمل کرنے والی،امید،آس
671,Amlaa,املہ,f,امید
672,Amlah,املہ,f,امید،توقع، آس
673,Ammaarah,عمارہ,f,وقار کی عورت
674,Ammara,أمرا,f,ایک عورت مضبوط ایمان کے ساتھ
675,Amna,آمنہ,f,رتبہ والی،حیسیت والی،مرتبہ والی
676,Amooz,اموز,f,روشنی دینے والی،چمکدار،روشن
677,Amora,عمورہ,f,اپنے گھر سے جدا نہ ہونے والی
678,Amra,عمرا,f,"ملکہ , رانی , شہزادی"
679,Amrah,امرہ,f,خوشحال
680,Amrahaa,امرحہ,f,خوش
681,Amreen,امرین,f,سرخ
682,Amreh,عمرہ,f,ایک مشہور صحابی کا نام
683,Amrozia,امروز,f,آج کی عورت
684,Amroziaa,امروزیہ,f,عورت
685,Amsah,امسح,f,"دوستانہ, مشفق, مُحب"
686,Amsal,امثال,f,فرماںبردار،تابعدار،کسی کے مثل بنانا
687,Amsala,امثالہ,f,کسی کی مثال بننا، کسی کے لیےنمونہ بننا
688,Amslah,امثلہ,f,مثال دینا
689,Amtaa,امتہ,f,خادم
690,Amwaz,امواز,f,منور کرنے والے
691,Amyra,امیرا,f,والا نسب لڑکی
692,Amyrah,امیرہ,f,با عزت لڑکی
693,Ana,انا,f,شعور،عقل ، دانش ، سمجھ
694,Anaabat,انابت,f,عاجز
695,Anaabi,عنابی,f,عناب
696,Anaaheed,اناہید,f,ستارہ
697,Anaamil,انابل,f,انگلیاں
698,Anaan,عنان,f,"گھٹا آنا , بادل آنا , بادل"
699,Anabia,انبیا,f,جنت کا دروازہ،بہشت کا دروازہ
700,Anah,اناه,f,"صبر, استقلال, ثابت قدمی"
701,Anahita,انیہتا,f,پانی کی دیوی
702,Anal,انال,f,"پانچ, خمس ,"
703,Anam,انعم,f,ﷲ کی رحمت،اللہ کا انعام،خدا کی نعمت،خدا کا تحفہ
704,Anaqat,عناقت,f,"شائستگی , خوبصورتی"
705,Anashrah,انشراح,f,ظاہر، عیاں
706,Anat,انت,f,"استقامت, صبر, تحمُل"
707,Anaum,انام,f,اللہ کی نعمت
708,Anaya,عنایہ,f,تحفہ
709,Anbar,انبار,f,"عنبر اسُود , عنبر , خوشبو"
710,Anbarin,عنبرین,f,عنبر اسُود
711,Anbiyah,عنبیہ,f,آنکھ کا تیسرا پردہ
712,Anchaar,انچاع,f,خوش نصیب
713,Andaleeb,عندلیب,f,بلبل،گل دم
714,Andalib,عندلیب,f,"عندلیب , بُلبُل"
715,Andelah,عندلہ,f,بلبل کی طرح
716,Andleeb,عندلیب,f,بلبل، ایک چھوٹا اور نازک سا پرندہ
717,Aneefa,انیفہ,f,خوش
718,Aneela,انیلا,f,نادان، ناتجربہ کار
719,Aneelza,انزیلہ,f,اُترنا،نازل ہونا
720,Aneem,انیم,f,مخلوق
721,Aneeqa,انیقہ,f,نادر چیز، خوش آئند،خوب
722,Aneeqah,عنیقہ,f,پیار کرنے والی
723,Anees,انیس,f,انس رکھنے والی
724,Aneesa,انیسا,f,"شیدائی , دلدادہ , شفقت آمیز"
725,Aneesah,انیسہ,f,"اچھا دوست , گہرا , بند کرنا"
726,Aneeta,انیتا,f,خوبصورت
727,Aneeza,انیسہ,f,خوشی اور سبز وادیوں
728,Aneezah,عنیزہ,f,بکری
729,Anela,انیلا,f,معصوم، ناواقف نادان، ناتجربہ کار
730,Anfiyah,عنفیہ,f,برا
731,Angaa,انگہ,f,لباس
732,Angbeen,انگبین,f,شہد،میٹھا
733,Angbin,انگبین,f,"شہد, عَسل, شیرینی"
734,Angeen,انگین,f,شہد،مٹھاس
735,Angeza,أنجزہ,f,"وجہ, منطق, علمِ استدلال"
736,Ania,آنیہ,f,خوداری،جانب ، طرف ، سمت ،غيرَت مَند
737,Aniaa,انیا,f,پاک
738,Anida,عنیدہ,f,"ضدی, ڈھیٹ,"
739,Anila,انیلا,f,معصوم
740,Anilaa,انیلا,f,نادان
741,Aniqa,عنیقہ,f,گردن میں بانہیں ڈالنے والی
742,Anisa,انیسہ,f,غم خوار
743,Anisah,انیسہ,f,ہمدرد
744,Anita,انیتا,f,دل کو اچھی لگنے والی
745,Anizah,عنیزہ,f,بکری
746,Anjabb,انجب,f,بچہ
747,Anjaleena,انجلینا,f,پاک
748,Anjaman,انجمن,f,محفل
749,Anjeelna,انجیلنا,f,معصوم
750,Anjil,انجیل,f,خوشخبری
751,Anjla,انجلا,f,چمکدار،منور،تاباں،روشن
752,Anjleen,انجلین,f,معصوم
753,Anjum,انجم,f,ستارے
754,Anjuman,انجمن,f,کہکشاں، محفل
755,Anmar,انمار,f,"چیتا, تیندوا, باگھ"
756,Anmol,انمول,f,قیمتی
757,Anmool,انمول,f,بیش قیمتی
758,Anna,اننا,f,"کھانا, غذا ، , خوارک"
759,Annisa,النساء,f,پاک
760,Annissa,انیسا,f,"ہم مزاج , موافق , دوستانہ"
761,Anoop,انوپ,f,انوکھا
762,Anoorah,انورہ,f,روشن
763,Anoosh,أنوش,f,"خُوش, شاد, مسُرور"
764,Anoosha,أنوش,f,"مسُرور, خُوش, شاداں"
765,Anooshah,انوشہ,f,خوشیوں سے بھرپور
766,Anoosheh,انوشہ,f,"خوش نصیب , خوش قسمت , مَسرُور"
767,Anoral,انورل,f,خوبصورت،رحم دل
768,Anoshay,انوشے,f,خوشگوار شخصیت، شاداں و فرحاں،زندہ دل
769,Anqa,عنقا,f,صراحی دار گردن والی،ناياب ، كمياب ، لمبی گردن والی عورت
770,Anqaa,عنقا,f,نایاب
771,Ansa,انسہ,f,محبت کرنے والی، کنواری، چاہنے والی، دوشیزہ
772,Ansaah,عنثہ,f,خوشبو
773,Ansam,انسام,f,", سانس, دم"
774,Ansara,أنصارہ,f,"مدد گار , معاون, دستگیر"
775,Ansharaah,انشراح,f,خوش
776,Anshrah,انشراح,f,عیاں
777,Anti,انتی,f,زیور
778,Antrah,عنترہ,f,نیزہ بازی
779,Antsaam,انتسام,f,خوشبو
780,Anum,انعم,f,ﷲ کی رحمت،اللہ کا انعام،خدا کی نعمت،خدا کا تحفہ
781,Anusheh,انوشہ,f,"خوش قسمتی , مبارک , شاد"
782,Anwaar,انوار,f,نورکی جمع، روشنی اجالا
783,Anwaaz,انواز,f,روشن
784,Anwah,عنوہ,f,دوستی
785,Anwar,انور,f,بہت روشنی
786,Anwara,أنوار,f,روشنی کی کرن
787,Anwarah,أنواره,f,بہت زیادہ روشن کیا
788,Anwaral,انورل,f,روشن کرنے والی،اجالا کرنے والی،منور کرنے والی
789,Anwari,انوری,f,نور والی، اجالا ،بہت روشن
790,Anwera,انورا,f,خوبصورت
791,Anya,انیا,f,ایک عورت بڑی آنکھوں کے ساتھ
792,Anza,عنزہ,f,چھوٹا سا،ادنہ
793,Anzaam,انظام,f,ترتیب
794,Anzah,عنزہ,f,نیزہ بازی
795,Anzeela,انزیلہ,f,آمد
796,Anzer,انشراح,f,شادمانی
797,Anzila,انزیلہ,f,نازل ہونا
798,Aolia,اولیا,f,دوست
799,Aoooz Gul,اوز گل,f,جنت کا پھول
800,Aousaaf,اوصاف,f,تعریف
801,Aqaalah,اقالہ,f,معافی
802,Aqbaa,عقبیٰ,f,آخرت
803,Aqda,عقدہ,f,عقد کرنے والی،نکاح کرنے والی،جوڑنے والی
804,Aqdaah,عقدہ,f,قریب
805,Aqdass,اقدس,f,پاک
806,Aqeela,عقیلہ,f,عقلمند عورت
807,Aqiba,عقبہ,f,"نتیجہ, انجام,"
808,Aqila,عاقلہ,f,عقل والی
809,Aqlaah,عقلہ,f,بند
810,Aqlem,اقلیم,f,زمین کا حصہ
811,Aqlimah,قلمہ,f,"ذہین , عقلمند,"
812,Aqliyah,عقلیہ,f,سمجھدار
813,Aqmar,اقمر,f,چاند
814,Aqmer,اقمر,f,روشن
815,Aqsa,اقصی,f,مسجد کا نام
816,Aqsaa,اقصیٰ,f,کنارہ
817,Aqseah,اقسیہ,f,وسیع
818,Aqseer,اقسیر,f,سوچ
819,Araa,آراء,f,رائے کی جمع، مشورے، خیالات، حسن خیال
820,Araaba,ارابہ,f,اسلحہ والی گاڑی
821,Araam,آرام,f,"چین, آرام, تسکین"
822,Arah,عرہ,f,زمین موت اور دیگر شر سے حفاظت کرتا ہے
823,Araj,عرج,f,"مُعَطّر , خُوشبُو دار"
824,Araza,عرازہ,f,سوغات،ہدیہ،نزرانہ
825,Arba,عربہ,f,تیز بہاؤ والی نہر،برق رفتار
826,Arbeh,عربہ,f,نہر
827,Arbia,عربیہ,f,عربی عورت
828,Arbiyah,عربیہ,f,عرب کی عورت
829,Ardeen,اردین,f,تجربہ
830,Areeba,اریبا,f,"عقلمند , دانا, ہوشيار"
831,Areebah,اریبہ,f,دلچسپ اور ہوشیار
832,Areefa,عریفہ,f,قوم کے سردار کی بیوی،بادشاہ کی بیوی،خاتون اول
833,Areefah,عریفہ,f,سردار
834,Areeha,اریحہ,f,شام کا ایک شہر
835,Areej,اریج,f,مالٹے کے درخت سے آتی پھول کی خوشبو، خوشبو دار مہک، خوشبو
836,Areena,عرینہ,f,فاختہ کی آواز،فاختہ کی آواز
837,Areenaa,ارینا,f,صلح
838,Areenah,عرینہ,f,جنگل
839,Areesha,اریشہ,f,سايہ دار جگہ، سائبان
840,Aresha,اریشہ,f,عرش پر رہنے والی، سايہ دار جگہ، سائبان
841,Areta,عرتا,f,"برتری , فضیلت , باعصمت"
842,Arezoo,آرزو,f,"چاہنا , آرزو , خواہش کرنا"
843,Arfa,ارفعہ,f,عالی رتبہ والی
844,Arfaa,ارفعہ,f,بلند
845,Arfi,ارفی,f,جائے پناہ
846,Arfia,ارفیہ,f,کسی کی حفاظت میں آنے والی،کسی کی پناہ میں آنے والی
847,Arfiaa,ارفیہ,f,جائے پناہ
848,Arghwaan,ارغوان,f,سرخ
849,Ariana,ارینا,f,بہت قدوس
850,Ariba,اریبہ,f,ماہرہ
851,Aribaa,اریبہ,f,ماہر
852,Aribah,أرباح,f,"عقلمند , دانا, ہوشيار"
853,Arifa,عارفہ,f,خدا رسیدہ، خدا شناس
854,Arij,عرِج,f,"سُوندھا , مَہَک دار , خوشبو"
855,Arika,اریکہ,f,پھول
856,Arima,عارمہ,f,شوخ
857,Arisah,عریسہ,f,دلہن
858,Arisha,عریشا,f,"بلندی , رفعت,"
