num.,name,arabic,sex,meaning
442,Abir,عابر,m,غور کرنے والا دلگیر
443,Abis,عابس,m,شیر، بہادر
444,Abisali,ابیصیلی,m,اسلام کے مجاہد
445,Abise,عابث,m,بے پروہ،بے پردہ
446,Abiss,آبص,m,خوش گمان، شادمان
447,Abiyah,ابییہ,m,خوبصورت، خُوش رُو
448,Abiz,عبز,m,آگ کا شعلہ
449,Abkar,آبکار,m,سب سے پہلے پیدا ہوا، کنواری
450,Ablagh,ابلاغ,m,زیادہ یا اس سے زیادہ کامل، بہت موثر
451,Abloach,آبلوچ,m,بھرا ہوا
452,Abnaar,عبنار,m,روشنی
453,Abnat,عبنات,m,طاقت، قوت
454,Abnoose,آبنوس,m,سیاہ، چمکدا
455,Abnose,آبنوس,m,سیاہ، چمکدا
456,Abnosh,آبنوش,m,ایک درخت کا نام جسکی لکڑی وزنی اور سیاہ ہوتی ہے
457,Abnus,ابنُس,m,درخت آبنوسکالا
458,Abood,عبود,m,عبادت گزار، تَعظيم، اطاعت گُزاری
459,Abq,عبق,m,خوشبو
460,Abqar,ابقار,m,دِلکش، پرستان، دِلفَريب نَظارَہ
461,Abrad,ابراد,m,سرد
462,Abrah,ابرہہ,m,یمن کا حبشی جس نے خانہ کعبہ پر حملہ کیا اور خدا کے حکم سے ابابیلوں کے کنکر پھہنکنے سے تباہ ہو گیا
463,Abrahah,آبَرہہ,m,انسانوں کے باپ
464,Abraham,ابراہیم,m,ابراہیم علیہ سلام کے نام پہ
465,Abrak,ابراک,m,زیادہ یا برکتوں سے مالا
466,Abrar,ابرار,m,نیک و پرہیز گار لوگ
467,Abrashmina,ابریشمینہ,m,ریشم کی چیز
468,Abraz,ابراز,m,سب سے اہم، سب سے زیادہ مخصوص
469,Abreeq,ابریق,m,چمکدار تلوار
470,Abriz,ابرز,m,خالص سونا
471,Abs,ابس,m,دَرُشت، کَسيلا، تُرش ذائقَہ، سادگی
472,Absaar,ابصار,m,دیکھنا، بینائی، نظر
473,Absalam,ابصالم,m,صلح جو،امن پسند
474,Absam,ابسام,m,صلح پسند
475,Absar,ابصار,m,حکمت، دیکھنا، علم
476,Absat,ابسط,m,عریض، نہایت وسیع، کُشادہ
477,Abser,ابصر,m,نظر ،نگاہ،آنکھ ، علم
478,Absham,بشم,m,ایک درخت جس میں خوشبو ہے
479,Absher,ابشر,m,کسی کو خوشخبری پہنچانا
480,Absr,عبسار,m,فقیر
481,Abtaal,ابطال,m,بطل کی جمع۔بہادر لوگ
482,Abtal,ابتل,m,بہادر
483,Abteen,آبتین,m,بلند تر، فریدوں کے باپ کا نام، فارس کے ساتویں بادشاہ کا نام
484,Abthi,عبتہی,m,ابتھا میں رہنے والے ایک، مکہ کے قریب ایک جگہ
485,Abu,ابو,m,باپ، مالک
486,Abu Abdullah,ابُوعبدللہ,m,عبداللہ کے والد
487,Abu Al Khair,ابو الخیر,m,بھلائی
488,Abu Al Khayr,ابو الخیر,m,اچھا کرتا ہے
489,Abu Al- Hasan,ابوالحسن,m,حسن کا باپ
490,Abu Ali,ابُوعلی,m,علی کے والد
491,Abu Ayyub,ابُوایوب,m,ایوب کا باپ
492,Abu Bakar,ابوبکر,m,خلیفہ اول سیدنا ابوبکر صدیق
493,Abu Bakr,ابُو بکر,m,ایک جوان اونٹ کا باپ
494,Abu Dalamah,ابُو دالامہ,m,سیاہی کے والد
495,Abu Darda,ابُو دردا,m,بغیر دانتوں والی عورت کا باپ
496,Abu Daud,ابُوداؤد,m,داؤد کا باپ
497,Abu Dawaniq,ابُو دوانیق,m,2 کیریٹ کے وزن کے بچے کا باپ
498,Abu Firas,ابُو فارس,m,ایک شیر کا باپ
499,Abu Ghalib,ابُو غالب,m,غالب کے والد
500,Abu Hafs,ابُو حفص,m,ایک شیرکے بچے کا باپ
501,Abu Hanifa,ابو حنیفہ,m,سچائی کا باپ، فقہ حنفی کے مشہور امام حضرت نعمان بن ثابت کی کنیت
502,Abu Hanifah,ابُو حنیفہ,m,ایک نیک عورت کا باپ
503,Abu Hareera,ابو ہریرہ,m,مشہور صحابی سیدنا ابو ہریرہ
504,Abu Hisham,ابُو ہشام,m,ہشام کے والد
505,Abu Hurairah,ابُو ہریرہ,m,ایک بلی کا بچہ کا باپ، مشہور صحابی سید نا ابو ہریرہ رضی اللہ عنہ
506,Abu Huzaifah,ابو حذیفہ,m,ایک مشہور صحابی رسول اللہ
507,Abu Isa,ابو عیسا,m,عیسی کا باپ
508,Abu Ishaq,ابُو اسحاق,m,اسحاق کا باپ
509,Abu Juhafa,ابو جحفہ,m,حضور نبی کے ایک صحابی
510,Abu Lahab,ابُو لہب,m,شعلے کا باپ
511,Abu Lulu,ابُو لولو,m,ایک موتی کا باپ
512,Abu Mahzoorah,ابو مہزورہ,m,ایک ساتھی کا نام
513,Abu Malik,ابُو ملک,m,ملک کا باپ
514,Abu Masood,ابو مسعود,m,ایک عظیم صحابی
515,Abu Moosa,ابو موسٰی,m,ایک معروف صحابی
516,Abu Saeed,ابو سعید,m,باوقار کا باپ
517,Abu Talha,ابو طلحہ,m,ایک عظیم صحابی
518,Abu Talib,ابو طالب,m,طالب کے والد
519,Abu Tarab,ابوتراب,m,مٹی کاباپ، سیدنا علی کی کنیت حضور نبی کریم صلی اللہ علیہ والہ وسلم نے عطا فرمائی تھی
520,Abu Turab,بوتراب,m,مٹی کا باپ
521,Abu Yousuf,ابو یوسف,m,ایک عظیم فقیہ کے نام
522,Abu Zar,ابو زر,m,حضور نبی کے ایک عظیم صحابی
523,Abu-l- Qasim ۔,ابوالقاسم,m,حضور نبی کریم صلی اللہ علیہ والہ وسلم کی کنیت
524,Abualkhayr,ابوالخیر,m,اچھا کرتا ہے
525,Abubakar,ابُو بکر,m,عظیم الشان، شان دار
526,Abubaker,ابو بکر,m,خلیفہ اول کا نام
527,Abul Abbas,ابُل عباس,m,عباس کے والد
528,Abul Aina,ابُل آئنیہ,m,آئنیہ کا باپ
529,Abul Ala,ابُل اعلی,m,جلال کا باپ
530,Abul Barakat,ابل برکات,m,برکتوں کا باپ
531,Abul Bashar,ابُل بشر,m,آدمی کے والد
532,Abul Durr,ابُل دُرر,m,موتی کا باپ
533,Abul Farah,ابل فرح,m,خوشی کا باپ
534,Abul Faraj,ابل فراج,m,سکون کا مالک، باپ
535,Abul Fath,ابُل فتہ,m,فتح کے والد
536,Abul Fazl,ابُل فضل,m,فضیلت کے والد
537,Abul Haija,ابُل ہیجا,m,جنگ کے والد
538,Abul Haisam,ابل ہیثم,m,ایک صحابی
539,Abul Hasan,ابُل حسن,m,حسن کے والد
540,Abul Hassan,ابل حسسان,m,علی کا بیٹا
541,Abul Kalam,ابل کلام,m,تقریر کا باپ، فصیح
542,Abul Khair,ابل خیر,m,اچھے کام کا باپ
543,Abul Khayr,ابو الخیر,m,وہ جو اچھا ہو
544,Abul Mahasin,ابل محسن,m,فضائل کا باپ
545,Abul Mahzurat,ابُل مہزرت,m,باپ ایک خوف زدہ کوا کے
546,Abul Masakin,ابُل مساکین,m,غریب کے والد
547,Abul Qasim,ابُل قاسیم,m,قاسیم کے والد
548,Abul Wafa,ابُل وفا,m,وفاداری کا باپ
549,Abul Yumn,ابل یمن,m,خوشی کے باپ
550,Abul Yusr,ابل یاسر,m,ایک عظیم صحابی
551,Abulbashr,ابل بشر,m,بنی نوع انسان کا باپ
552,Abulfazl,ابل فضل,m,سخاوت کے ساتھ عطا کردہ، فضل رب، رحمت
553,Abulkhayr,ابل خیر,m,اچھا کرتا ہے
554,Abyaan,آبیان,m,"صاف, فصیح ۔ , خوش بیان"
555,Abyan,ابیان,m,صاف، فصیح ۔، خوش بیان
556,Abyaz,ابیاض,m,سفید
557,Abzari,ابزاری,m,بیج، گرم مصالحہ
558,Acharia,آچاریہ,m,استاد۔معلم۔
559,Achmad,اچمد,m,بہت تعریف کی. حضرت محمد کی کئی ناموں میں سے ایک
560,Achmed,اچمید,m,بہت تعریف کی. حضرت محمد کی کئی ناموں میں سے ایک
561,Ada,ادا,m,ایک فرض کو پورا، ادا کر رہے ہیں
562,Adaad,عداد,m,دوست
563,Adad,عداد,m,قُوّت، جیت
564,Adaim,ادیم,m,لال رنگ والا خوشبودار چمڑا
565,Adal,عدل,m,انصاف، برادری
566,Adalat,عدالت,m,عدَل، ديانَت
567,Adam,عدم,m,دوسرا جہاں، بَشَرِ اوَّل، اِنسانِ اوَّل کا نام، دُنِيا کا پہلا اِنسان
568,Adan,عدن,m,جنت، بہشت، فردوس
569,Adar,ادار,m,چِنگاری، نار، آتِش
570,Adawi,اداوی,m,سیندنہ عمر کے پوتے
571,Adbi,عدبی,m,اچھی عادت
572,Adbis,عدبس,m,مضبوط جسم والا، طاقتور جسم والا
573,Adbul Qawi,عبدالقوی,m,سب سے زیادہ طاقتور خادم
574,Adbuss,عدبس,m,مضبوط
575,Addar,عدار,m,ملاح
576,Adeeb,ادیب,m,مصنف، ادب لکھنے والا
577,Adeed,عدید,m,مشابہ
578,Adeel,عدیل,m,عادل، یکساں
579,Adeem,عدیم,m,نایاب
580,Adeen,عدین,m,جذباتی
581,Adeerah,عدیرہ,m,حصہ
582,Adees,عادیس,m,مسافر
583,Adel,عدیل,m,انصاف پرور، سیدھا، مخلص
584,Adem,آدم,m,مٹی سے بنا ہوا انسان
585,Ades,عادس,m,مسافر
586,Adesh,آدیش,m,حکم ، ہدایت ، ارشاد
587,Adham,عدہم,m,بہت تاریک، بہت سیاہ
588,Adheen,آدہین,m,عاجزی سے پیش آنے والا، شائستگی سے پیش آنے والا، مہذب
589,Adi,عدی,m,سخی، حاتم طائی کے بیٹے کا نام، فیاض
590,Adib,ادیب,m,فاضَل، مہذب، شہری
591,Adil,عادل,m,انصاف کرنے والا، منصف
592,Adil Shah,عادل شاہ,m,عادل بادشاہ
593,Adim,آدِم,m,پوری کائنات، زمین
594,Adin,عدین,m,بہشت
595,Adina,آدینہ,m,جمعہ کا دن
596,Adir,عادر,m,حرف،عدد
597,Adl,عدل,m,اِنصاف، عمل
598,Adnaan,عدنان,m,جنت
599,Adnan,عدنان,m,جنت میں رہنے والا
600,Adooh,عدوہ,m,دریا کا کنارہ
601,Adool,عدول,m,جج
602,Adra,عدرا,m,صاحِبِ عِلم، بہتر باخبر
603,Adrish,آدرش,m,اصول پرست، آئینہ
604,Adrraj,عدرج,m,ہلکا
605,Adul Aziz,عبد العزیز,m,محبُوب
606,Aduz Zahir,عضوظاہر,m,ظاہر کا غلام
607,Adwam,ادوام,m,سب سے زیادہ پائیدار
608,Adyan,ادیان,m,نیک مفتی، مَذہبی
609,Aeam,عائم,m,تیراک
610,Aejaz,ایجاز,m,جو ایک شخص معجزات کرتا
611,Aell,عائل,m,غریب
612,Aetisham,ایتیشام,m,گناہ سے بچنے کا تحفظ
613,Aeze,عائذ,m,مہمان
614,Afakhim,افخیم,m,عظیم ترین
615,Afan,عفان,m,معاف کرنے والا
616,Afandi,آفندی,m,عزت والا
617,Afaq,آفاق,m,افق کی جمع، دنیا
618,Afash,عفاش,m,گھنی ڈاڑھی والا
619,Afdaal,افدال,m,بہتر، اچھا، خوب تر
620,Afdal,افدال,m,بہت عمدہ، اچھا، بہتر
621,Afdhaal,افدحال,m,ایکسل کرنے کے لئے پہنچانا، ممتاز
622,Afdhal,افدحال,m,عمدہ، ممتاز، خوبصورت بنانا
623,Afeef,عفیف,m,پرہیز گار، پارسا
624,Affan,عفان,m,معاف کرنے والا، درگزر كرنے والا
625,Affif,عفیف,m,نیک
626,Affreen,آفرین,m,شاباش، مرحبا، واہ
627,Afgan,افگن,m,پچھڑانے والا
628,Afgar,افگار,m,زخمی
629,Afham,افہام,m,سمجھ، عقل، شعور
630,Afi,عفی,m,پاک فطرت، پاک دامن، نیک سیرت
631,Afif,عفیف,m,نیک
632,Afif Ud Din,عفیف اُدین,m,مذہب کے نیک
633,Afir,عافر,m,تیزی سے کام کرنے والا، تیز عمل کرنے والا
634,Afiyat,عافیت,m,اچھی صحت، نرمی، سکون
635,Afiz,آفز,m,جلدی کرنا
636,Afkar,افکار,m,مفلس، غریب، نادار
637,Afkhar,افخار,m,"سب سے بہترین , بہادر، , شاندار"
638,Afoo,عفو,m,نرم دل
639,Afrad,افراد,m,واحد، بیمثال
640,Afrand,افراند,m,شان و شوکت، عظمت شان، شوکت
641,Afrasiab,افراسیاب,m,قدم بادشاہ کا نام
642,Afrasiyab,افراسیاب,m,توران کا بادشاہ، شاہناما میں ایک کردار
643,Afrasyyab,افراسیاب,m,قدم بادشاہ کا نام، توران کا ایک بادشاہ
644,Afraz,افراز,m,الہی قانون میں بہت سیکھا
645,Afreed,آفرید,m,پیدا کیا ہوا مخلوق
646,Afridi,آفریدی,m,ایک قبیلے کا نام
647,Afrouz,افروز,m,روشن کرنے والا
648,Afsah,افصح,m,نہایت خوشگوار
649,Afsar,افسر,m,سردار، تاج، عہدیدار
650,Afsaruddin,افسردین,m,مذہب کا تاج )اسلام(، دین کی آراستگی )اسلام(
651,Afshal,عفشال,m,نڈر
652,Afshar,افشار,m,ہم راہی، ساتھی، صحابی
653,Afshin,افشین,m,ایرانی جنرل کا نام
654,Afta,افتا,m,آخری اولاد، چھوتا
655,Aftab,آفتاب,m,سورج
656,Aftabuddin,آفتابدین,m,دین کا سورج )اسلام(
657,Aftar,أفطر,m,ناشتا مشرق
658,Aftekhar,افتخار,m,فخر کرنا
659,Afuww,عفو,m,وہ شخص جو معاف کرتا ہے، جو معاف کرتا ہے
660,Afyah,افیہ,m,مَہَک دار، کُشادَہ، مکمل
661,Afzaal,افضال,m,فضل کی جمع
662,Afzal,افضل,m,بزرگ٬برتر، ہترین، اعلی، مبرا، ارفع
663,Agha,آغا,m,عزت والا
664,Aghar,آغر,m,نیک ، شریف ، معروف
665,Agharr,اغہار,m,حسین، خوبصورت
666,Aghlab,اغہلاب,m,افضل، اعلٰی، برتر
667,Ahad,احد,m,واحد، اکیلا
668,Ahadiyah,عہادیہ,m,اتحاد، توحید
669,Ahbab,احباب,m,دوست، رفیق
670,Ahbar,احبار,m,دانا ، سمجھدار
671,Ahbdil,احبدل,m,بزرگی
672,Ahda,احدا,m,بہترین رہنما
673,Ahdaf,أہداف,m,نشانہ، منزل
674,Aheed,عہید,m,زمانہ
675,Ahfaaz,احفاظ,m,محافظ، لوگ
676,Ahil,آہل,m,شہنشاہ، حکمران، حاکم
677,Ahjaz,احجاز,m,پتھر
678,Ahkam,احکم,m,مضبوط، استوار، طاقت ور، با اثر، مُد لّل
679,Ahmad,احمد,m,بہت تعریف کی. حضرت محمد کی کئی ناموں میں سے ایک
680,Ahmadullah,احمداللہ,m,میں نے اللہ کی حمد و ثنا کی
681,Ahmar,احمر,m,لال٬ سرخ رو، سرخی مائل، سرخ رنگ کا
682,Ahmed,احمد,m,بہت تعریف اور حمدوثنا پانے والا، تعريف کيا ھوا - حضور نبی کريم صلی اللہ عليہ وسلم کا اسم مبارک
683,Ahnaf,احنف,m,حدیث کے راویوں میں سے ایک کا نام
684,Ahoor,احور,m,خوبصورت
685,Ahraad,احراد,m,آزاد لوگ
686,Ahsa,احسا,m,استوار، سورما
687,Ahsab,احسب,m,عظیم الشان، زیادہ قابل احترام
688,Ahsaf,احسف,m,کھجوریں ملانے والا
689,Ahsan,احسن,m,اچھائی کا حامل، نیک، بھلا
690,Ahsen,احسن,m,اچھائی کا حامل
691,Ahsham,احشم,m,با وقار ہستی، با عزت
692,Ahtesham,احشتام,m,آنکھیں۔ دولت، مال
693,Ahtisham,احتشام,m,شان، رتبہ، بزرگی
694,Ahtram,احترام,m,عزت،قدر
695,Ahtzar,احتضار,m,حاضر ہونا۔تازہ ہونا
696,Ahyan,احیان,m,عمر، وقت
697,Ahzab,احزاب,m,فوج، جماعتی
698,Ahzam,احزام,m,پارٹیاں
699,Ahzan,احزن,m,۔سخت زمین پر چلنا۔غمگین کرنا
700,Aibak,ایبک,m,قاصد، غلام کا نام، پورا چاند
701,Aiden,آئیدان,m,روشن
702,Aidh,ایدہ,m,قرآن کریم کے ایک پڑھنے والے کا نام
703,Aidmeer,آئیدمیر,m,چمکتا فولاد
704,Aidon,آئیدون,m,مبارک دن
705,Aieas,عیاث,m,شیر
706,Aiel,عائل,m,درویش صفت
707,Aiesh,عائش,m,عیش میں زندگی گزارنے والا
708,Aijaan,آئیجان,m,بمعنی، چاند خان
709,Aijab,ایجاب,m,اقرار کرنا
710,Aikat,آئے کت,m,مبارک چاند
711,Ailaf,ایلاف,m,محبت کرنا
712,Ailiya,عالیہ,m,انتہائی صادقین، سچے
713,Aimer,عوئمر,m,خوش قسمت، خوش نصیب، مبارک، بخت آوَر
714,Ain,عین,m,پانی کا چشمہ آنکھ، عمدہ
715,Aini,آئنی,m,حقیقی، اصلی، آنکھوں سے متعلق
716,Ainullah,عین اللہ,m,خدا کی آنکھ
717,Aiqan,ایقان,m,اعتبار کرنا
718,Aiqaz,ایقاض,m,یدار کرنا، جگانا
719,Aique,عائقی,m,آزاد
720,Aiqunah,آیقنہ,m,عکس، تصوير
721,Airaas,اعراس,m,خوشی، شاد مانی، مسرت
722,Airad,ایراد,m,آمدنی
723,Airak,ایرک,m,آزاد
